timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
40706544,40705937,40.15403004751961,116.25936804043425,49.593662,49.581303,-0.0,0.34685734,0.5605111,49.511414,2,0,1,0
40906711,40905919,40.15403007267719,116.25936801077965,49.598072,49.5852,-0.0,0.34668273,0.5572891,49.522987,2,0,1,0
41106155,41105429,40.15403010257695,116.25936796607125,49.598614,49.586735,-0.0,0.34608772,0.553966,49.516373,2,0,1,0
41294812,41294192,40.154030121741805,116.25936797558131,49.597336,49.585407,-0.0,0.34556794,0.5524769,49.508167,2,0,1,0
41502759,41502082,40.15403013461664,116.25936801136294,49.594513,49.584587,-0.0,0.34630162,0.5492575,49.51583,2,0,1,0
41706594,41705866,40.154030142759325,116.25936801592164,49.60014,49.58981,-0.0,0.34614375,0.5484478,49.5156,2,0,1,0
41906258,41905527,40.15403020472676,116.25936801765016,49.61191,49.603878,-0.0,0.3460039,0.546315,49.533966,2,0,1,0
42106769,42106137,40.15403028588122,116.259368056914,49.62566,49.617958,-0.0,0.34588516,0.5443551,49.54246,2,0,1,0
42294852,42294236,40.15403035503079,116.25936814679824,49.63299,49.627907,0.0,0.3449734,0.5431697,49.535503,2,2,1,0
42502578,42501843,40.154030427954666,116.25936823206357,49.638023,49.633415,0.0,0.34537098,0.54053414,49.54061,2,2,1,0
42695076,42694344,40.15403046723542,116.25936827083483,49.64726,49.644382,0.0,0.3449342,0.5399433,49.55055,2,2,1,0
42902558,42901935,40.154030507121234,116.25936826780953,49.65596,49.65115,0.0,0.34536582,0.5388832,49.550373,2,2,1,0
43106578,43105846,40.15403054004063,116.2593682395796,49.657333,49.652924,0.0,0.34534034,0.53753865,49.545025,2,2,1,0
43302388,43301770,40.15403059875604,116.25936822414367,49.65427,49.65038,0.0,0.34490088,0.5359329,49.54215,2,2,1,0
43498773,43498157,40.15403067353614,116.25936820562391,49.65151,49.6467,0.0,0.34532315,0.5351437,49.536995,2,2,1,0
43703348,43702587,40.15403076088136,116.25936813218229,49.645336,49.641354,0.0,0.34529188,0.53405344,49.535416,2,2,1,0
43906171,43905482,40.15403082090851,116.25936805363882,49.643585,49.640343,0.0,0.34526417,0.5330377,49.536068,2,2,1,0
44102253,44101637,40.15403085225551,116.25936805548416,49.645542,49.642906,0.0,0.3452323,0.53326356,49.54728,2,2,1,0
44303031,44302302,40.15403084257642,116.2593680960762,49.64569,49.644516,0.0,0.345198,0.53235215,49.53742,2,2,1,0
44502919,44502305,40.154030811527726,116.25936812363227,49.64474,49.645466,0.0,0.3451655,0.5314966,49.538723,2,2,1,0
44698850,44698097,40.154030753919976,116.25936816220464,49.645313,49.645714,0.0,0.34513465,0.53069216,49.53998,2,2,1,0
44906846,44906207,40.15403070971163,116.2593682012493,49.64501,49.64683,0.0,0.34548005,0.53027785,49.53998,2,2,1,0
45102962,45102331,40.154030673743584,116.25936825700586,49.641365,49.642563,0.0,0.345405,0.5295446,49.53998,2,2,1,0
45306586,45305882,40.15403061671985,116.25936828580684,49.645206,49.646294,0.0,0.34536597,0.528849,49.53998,2,2,1,0
45506093,45505448,40.15403050764073,116.25936829632298,49.650726,49.65309,0.0,0.34536427,0.5292983,49.53998,2,2,1,0
45706173,45705533,40.15403039549271,116.25936828323167,49.653854,49.65663,0.0,0.34495243,0.52832305,49.53998,2,2,1,0
45906701,45905940,40.154030273644096,116.25936829840373,49.658577,49.66152,0.0,0.3450624,0.5277371,49.53998,2,2,1,0
46106289,46105536,40.154030160190835,116.2593682958333,49.660446,49.662746,0.0,0.34557676,0.52752465,49.53998,2,2,1,0
46302955,46302257,40.15403007938835,116.25936832723715,49.65899,49.661663,0.0,0.3451457,0.52664095,49.53998,2,2,1,0
46506561,46505869,40.15403002768569,116.25936841840107,49.66155,49.662533,0.0,0.34523308,0.5261366,49.53998,2,2,1,0
46702538,46701784,40.15403000130381,116.25936852522499,49.662483,49.66347,0.0,0.34486228,0.5263813,49.53998,2,2,1,0
46902962,46902322,40.15402999018022,116.25936856709414,49.661346,49.66182,0.0,0.34535158,0.5262528,49.53998,2,2,1,0
47099169,47098420,40.15402998245388,116.25936858161312,49.658398,49.660492,0.0,0.3449483,0.5254746,49.53998,2,2,1,0
47306852,47306104,40.15403008591765,116.25936860917008,49.68798,49.689907,0.0,0.34539217,0.525375,49.53998,2,2,1,0
47494886,47494184,40.154030262023646,116.25936864273953,49.753284,49.755466,0.0,0.3449649,0.52463275,49.53998,2,2,1,0
47702943,47702311,40.1540304222127,116.25936870559724,49.863457,49.865128,0.0,0.34498328,0.5242498,49.53998,2,2,1,0
47906831,47906121,40.15403049796109,116.25936881077851,50.009922,50.0114,0.0,0.34539223,0.5242111,49.53998,2,2,1,0
48094995,48094247,40.15403048256877,116.25936890918386,50.17717,50.176712,0.0,0.34492898,0.52454877,49.53998,2,2,1,0
48298981,48298340,40.15403044220375,116.25936901400115,50.38808,50.38716,0.0,0.34486482,0.5241972,49.53998,2,2,1,0
48506837,48506181,40.15403037243974,116.25936909983649,50.617664,50.61659,0.0,0.34518474,0.5241739,49.53998,2,2,1,0
48702887,48702136,40.15403028465858,116.25936916712888,50.81958,50.816246,0.0,0.34509534,0.5238354,49.53998,2,2,1,0
48907126,48906372,40.15403020909157,116.25936920720328,51.036804,51.0321,0.0,0.3449971,0.5235079,49.53998,2,2,1,0
49102982,49102164,40.15403015006199,116.25936919998429,51.25873,51.252075,0.0,0.3448941,0.5231904,49.53998,2,2,1,0
49298886,49298243,40.154030087398525,116.25936915999704,51.48977,51.48035,0.0,0.3447202,0.5238902,49.53998,2,2,1,0
49495023,49494271,40.15403005160271,116.25936913497584,51.724922,51.71487,0.0,0.34417942,0.52325195,49.53998,2,2,1,0
49695272,49694515,40.15403002582943,116.25936908434744,51.972748,51.961,0.0,0.34401366,0.5229512,nan,2,2,0,0
49902861,49902225,40.154029973839236,116.25936898393422,52.233627,52.217705,0.0,0.34419975,0.52297044,nan,2,2,0,0
50106347,50105716,40.154029974631335,116.25936890925139,52.492905,52.473286,0.0,0.34443355,0.5229947,nan,2,2,0,0
50306537,50305820,40.15402998723734,116.25936889252127,52.75431,52.733025,0.0,0.34432963,0.52269286,nan,2,2,0,0
50506895,50506260,40.15403000039271,116.25936890549559,53.02107,52.998825,0.0,0.34427267,0.5234094,nan,2,2,0,0
50706917,50706272,40.15403003576609,116.25936881809459,53.29933,53.273853,0.0,0.34424916,0.52312165,nan,2,2,0,0
50899225,50898555,40.15403005787733,116.25936861961688,53.59211,53.563873,0.0,0.34385145,0.5225248,nan,2,2,0,0
51095092,51094441,40.154030062101576,116.25936836673705,53.89066,53.86134,0.0,0.34388536,0.5222604,nan,2,2,0,0
51303325,51302697,40.15403006524533,116.25936807421478,54.20186,54.171696,0.0,0.34428328,0.5223093,nan,2,2,0,0
51507154,51506461,40.154030064867214,116.25936784552569,54.50398,54.471806,0.0,0.34428248,0.52204067,nan,2,2,0,0
51706541,51705885,40.154030038791575,116.25936764989997,54.804634,54.770576,0.0,0.34393957,0.5224675,nan,2,2,0,0
51899138,51898393,40.154030025697686,116.25936745572777,55.091644,55.056496,0.0,0.34394604,0.5222217,nan,2,2,0,0
52099137,52098492,40.154030040554204,116.25936731773453,55.388954,55.353718,0.0,0.343965,0.5219779,nan,2,2,0,0
52295146,52294497,40.154030097716095,116.2593672082206,55.67827,55.642418,0.0,0.34359205,0.5214315,nan,2,2,0,0
52503143,52502496,40.15403019171234,116.2593671032784,55.994164,55.959385,0.0,0.343955,0.5215238,nan,2,2,0,0
52703398,52702560,40.1540302900091,116.25936705408574,56.307514,56.27173,0.0,0.3439249,0.521301,nan,2,2,0,0
52906586,52905834,40.15403039910076,116.25936705350313,56.62773,56.592396,0.0,0.34419724,0.5223715,nan,2,2,0,0
53107213,53106537,40.154030503215644,116.25936708030942,56.937847,56.90199,0.0,0.34372944,0.5218236,nan,2,2,0,0
53302932,53302160,40.15403060297926,116.25936706227556,57.239227,57.202232,0.0,0.34332073,0.52129585,nan,2,2,0,0
53498966,53498319,40.154030668452485,116.25936697850007,57.539635,57.50243,0.0,0.3435664,0.52139467,nan,2,2,0,0
53699055,53698291,40.15403073340461,116.25936686444773,57.845604,57.809174,0.0,0.34345508,0.52118164,nan,2,2,0,0
53895389,53894548,40.15403079859949,116.2593666816044,58.146027,58.11024,0.0,0.34334555,0.5209672,nan,2,2,0,0
54107140,54106427,40.15403083128276,116.25936649247556,58.47476,58.440502,0.0,0.3435544,0.52105886,nan,2,2,0,0
54302999,54302333,40.154030856677,116.25936631865451,58.7774,58.74425,0.0,0.3431132,0.5215169,nan,2,2,0,0
54506584,54505838,40.154030875530225,116.25936616961133,59.108128,59.075993,0.0,0.34304476,0.52131355,nan,2,2,0,0
54707059,54706294,40.15403092341768,116.25936608749888,59.432697,59.401333,0.0,0.342961,0.52111745,nan,2,2,0,0
54907177,54906394,40.154030941259,116.25936602412443,59.747463,59.717525,0.0,0.3429109,0.52092934,nan,2,2,0,0
55095511,55094509,40.1540309095209,116.25936596804368,60.049526,60.021,0.0,0.3425145,0.5204321,nan,2,2,0,0
55303481,55302759,40.154030899184086,116.25936591318829,60.444984,60.41829,0.0,0.34281594,0.5205548,nan,2,2,0,0
55503009,55502358,40.15403089552496,116.25936587326866,60.895767,60.86807,0.0,0.34280437,0.521338,nan,2,2,0,0
55703912,55703123,40.15403088321231,116.25936589950884,61.43191,61.404037,0.0,0.34279153,0.5211487,nan,2,2,0,0
55907108,55906333,40.15403081515653,116.25936594239492,62.00088,61.971245,0.0,0.34313947,0.52127284,nan,2,2,0,0
56102898,56102123,40.15403071679922,116.25936596448179,62.53015,62.500137,0.0,0.34281427,0.520774,nan,2,2,0,0
56307117,56306459,40.154030577441006,116.25936598143437,63.058117,63.0281,0.0,0.34283027,0.5205905,nan,2,2,0,0
56495597,56494661,40.15403043191991,116.25936598096169,63.526585,63.494286,0.0,0.34250456,0.5210719,nan,2,2,0,0
56695709,56694618,40.15403020801559,116.25936594163242,64.040245,64.00571,0.0,0.34283364,0.5212032,nan,2,3,0,0
56902897,56902128,40.15402993864413,116.25936587188376,64.57626,64.5408,0.0,0.34282097,0.5210169,nan,2,4,0,0
57103330,57102671,40.15402962443018,116.25936577120918,65.097725,65.06078,0.0,0.34316072,0.52114505,nan,2,4,0,0
57303468,57302801,40.15402932613043,116.25936572851752,65.62991,65.5909,0.0,0.34312668,0.5209586,nan,2,4,0,0
57503190,57502181,40.15402907727809,116.25936575856278,66.169464,66.12842,0.0,0.34274998,0.52046114,nan,2,4,0,0
57703496,57702751,40.1540288742056,116.2593657728398,66.74008,66.69719,0.0,0.34275648,0.52028227,nan,2,4,0,0
57903477,57902823,40.154028594700456,116.25936583304598,67.3088,67.26358,0.0,0.34279037,0.5210794,nan,2,4,0,0
58103361,58102709,40.154028286992386,116.25936589543892,67.889885,67.84288,0.0,0.342817,0.5209096,nan,2,4,0,0
58303521,58302750,40.15402792290316,116.25936591039572,68.47275,68.42469,0.0,0.34284636,0.5207391,nan,2,4,0,0
58499627,58498849,40.15402750910543,116.2593659048226,69.04027,68.9905,0.0,0.34286422,0.5205732,nan,2,4,0,0
58703223,58702222,40.15402715629912,116.25936595579857,69.638275,69.585815,0.0,0.34283382,0.5204,nan,2,4,0,0
58907268,58906411,40.15402686936873,116.25936600335308,70.24062,70.18783,0.0,0.34282187,0.5202278,nan,2,4,0,0
59103589,59102748,40.154026659229444,116.25936605113867,70.82282,70.76868,0.0,0.34283605,0.5200649,nan,2,4,0,0
59303867,59302671,40.154026509450404,116.25936615354767,71.41757,71.361755,0.0,0.34279978,0.52086556,nan,2,4,0,0
59499905,59498951,40.154026373813366,116.25936624296553,72.00664,71.95147,0.0,0.34276232,0.5206967,nan,2,4,0,0
59699406,59698623,40.15402632916386,116.2593663292281,72.608635,72.55218,0.0,0.34634233,0.5217827,nan,2,4,0,0
59907399,59906343,40.15402631461205,116.25936639304861,73.22475,73.16739,0.0,0.34293884,0.5206455,nan,2,4,0,0
60107463,60106519,40.15402637156202,116.2593664150243,73.81652,73.75766,0.0,0.34286463,0.5204673,nan,2,4,0,0
60299410,60298644,40.154026466037,116.25936641740478,74.38169,74.32225,0.0,0.3460581,0.52222,nan,2,4,0,0
60503784,60502829,40.15402653984078,116.25936641317979,74.99405,74.936195,0.0,0.34273836,0.5210832,nan,2,4,0,0
60699910,60698929,40.15402667402249,116.2593664075572,75.58353,75.5262,0.0,0.342369,0.5205992,nan,2,4,0,0
60899688,60898611,40.15402677861491,116.25936637181734,76.184746,76.12608,0.0,0.34236246,0.5204301,nan,2,4,0,0
61107621,61106676,40.15402689524513,116.25936636703337,76.80456,76.74665,0.0,0.34265086,0.52057177,nan,2,4,0,0
61303876,61302771,40.15402700521965,116.25936635840911,77.392044,77.33367,0.0,0.34259382,0.5203993,nan,2,4,0,0
61503329,61502662,40.1540271466467,116.25936634956882,77.9894,77.93146,0.0,0.3457503,0.5221557,nan,2,4,0,0
61707798,61706708,40.15402718302864,116.25936629930611,78.60447,78.54707,0.0,0.3425293,0.52006936,nan,2,4,0,0
61902329,61901528,40.15402733404004,116.25936635421266,79.180786,79.12253,0.0,0.34458947,0.5208746,nan,2,4,0,0
62098946,62098246,40.1540275093173,116.25936638440325,79.80145,79.74296,0.0,0.34360242,0.51980656,nan,2,4,0,0
62291323,62290573,40.15402750139628,116.25936612966323,80.38841,80.32914,0.0,0.34483263,0.5206447,nan,2,4,0,0
62503249,62502547,40.15402772931417,116.25936606667611,81.02605,80.96762,0.0,0.34519988,0.5208182,nan,2,4,0,0
62703277,62702564,40.15402796013298,116.25936612433522,81.62685,81.56793,0.0,0.3459004,0.52129394,nan,2,4,0,0
62903434,62902791,40.15402828520377,116.25936625163692,82.22307,82.16613,0.0,0.34580633,0.5221018,nan,2,4,0,0
63099382,63098623,40.154028568335406,116.25936629165034,82.81173,82.753914,0.0,0.3456715,0.5219157,nan,2,4,0,0
63303140,63302395,40.15402883420911,116.25936626469989,83.431015,83.37225,0.0,0.34554648,0.5217315,nan,2,4,0,0
63503646,63502897,40.154029067959826,116.25936616137705,84.03984,83.98245,0.0,0.34579736,0.52186215,nan,2,4,0,0
63703477,63702628,40.15402925977684,116.2593660457371,84.64224,84.58466,0.0,0.34533802,0.52135795,nan,2,4,0,0
63907334,63906701,40.15402937928307,116.25936578306239,85.266846,85.20979,0.0,0.3456137,0.52248085,nan,2,4,0,0
64104110,64103467,40.15402943348613,116.2593655858521,85.86053,85.8048,0.0,0.34517628,0.521971,nan,2,6,0,0
64303423,64302759,40.154029429992846,116.25936540966002,86.47054,86.41523,0.0,0.34511587,0.5217918,nan,2,6,0,0
64496220,64495586,40.15402939263702,116.25936524016987,87.03126,86.975876,0.0,0.34502724,0.5216096,nan,2,6,0,0
64699841,64698973,40.15402939956121,116.25936508245054,87.603745,87.54926,0.0,0.34491917,0.52142155,nan,2,6,0,0
64899677,64898976,40.154029377701995,116.25936495912802,88.15163,88.09717,0.0,0.34484804,0.52123785,nan,2,6,0,0
65095605,65094921,40.15402937945075,116.25936489685643,88.686295,88.63284,0.0,0.3444629,0.5217291,nan,2,6,0,0
65303404,65302744,40.15402941525641,116.25936483875773,89.245964,89.19259,0.0,0.34478125,0.52187145,nan,2,6,0,0
65503311,65502668,40.1540294973834,116.25936485041386,89.779755,89.726036,0.0,0.34475613,0.5217015,nan,2,6,0,0
65703554,65702777,40.15402963058833,116.25936485175374,90.312836,90.26285,0.0,0.34468588,0.52152336,nan,2,6,0,0
65902961,65902212,40.15402978939624,116.25936477685852,90.84286,90.7952,0.0,0.3446186,0.52134985,nan,2,6,0,0
66103835,66103038,40.15402990713117,116.25936469319944,91.37451,91.327286,0.0,0.34458938,0.5211801,nan,2,6,0,0
66303651,66302899,40.154030023641184,116.25936466709867,91.89744,91.85118,0.0,0.3445894,0.5210197,nan,2,6,0,0
66499609,66498932,40.15403014812348,116.25936465078112,92.40846,92.36323,0.0,0.34454063,0.5218349,nan,2,6,0,0
66706957,66706204,40.15403028583372,116.25936462888204,92.94795,92.90529,0.0,0.34449428,0.5216617,nan,2,6,0,0
66903343,66902559,40.15403040562442,116.25936452320957,93.45355,93.41311,0.0,0.34445775,0.521493,nan,2,6,0,0
67103826,67103058,40.15403051954697,116.25936440322293,93.93974,93.90089,0.0,0.34441864,0.5213258,nan,2,6,0,0
67307483,67306727,40.15403062026653,116.25936424611969,94.3779,94.341705,0.0,0.34471422,0.5214759,nan,2,6,0,0
67503601,67502902,40.15403073100509,116.25936412703179,94.76996,94.737335,0.0,0.34431776,0.52098715,nan,2,6,0,0
67699466,67698707,40.15403083364514,116.2593639743687,95.140396,95.10943,0.0,0.34395716,0.5214861,nan,2,6,0,0
67903808,67903004,40.154030964120125,116.25936375931404,95.5007,95.4741,0.0,0.34427696,0.5216457,nan,2,6,0,0
68107607,68106852,40.15403108591024,116.25936361594886,95.83623,95.81159,0.0,0.34454992,0.5217888,nan,2,6,0,0
68303997,68303226,40.15403118902012,116.25936352757964,96.135574,96.114006,0.0,0.3441697,0.521297,nan,2,6,0,0
68503903,68503132,40.1540312904041,116.25936345511592,96.42456,96.40724,0.0,0.34413925,0.52112645,nan,2,6,0,0
68703935,68703118,40.15403136364571,116.25936338944182,96.69246,96.680466,0.0,0.3441156,0.52096033,nan,2,6,0,0
68899774,68899133,40.15403145067594,116.25936330151512,96.939255,96.930504,0.0,0.3440904,0.5217762,nan,2,6,0,0
69103661,69102901,40.15403153172199,116.25936326391988,97.177574,97.17405,0.0,0.34406838,0.5216046,nan,2,6,0,0
69303794,69303028,40.154031653658045,116.25936326708779,97.38658,97.387375,0.0,0.34405154,0.5214347,nan,2,6,0,0
69499607,69498841,40.15403180053324,116.25936329950545,97.57439,97.57953,0.0,0.34401295,0.52126455,nan,2,6,0,0
69703088,69702448,40.15403191911947,116.25936340740043,97.74849,97.75738,0.0,0.343669,0.52175885,nan,2,6,0,0
69903550,69902795,40.15403205364465,116.25936344202165,97.90381,97.91702,0.0,0.34400323,0.5209333,nan,2,6,0,0
70107619,70106920,40.15403220096328,116.25936358897275,98.05304,98.07085,0.0,0.34400532,0.5207725,nan,2,6,0,0
70303641,70302950,40.15403235455973,116.25936375315766,98.18356,98.20609,0.0,0.3443213,0.5219076,nan,2,6,0,0
70495761,70494934,40.154032503066766,116.25936401509807,98.30183,98.32797,0.0,0.3439374,0.5214147,nan,2,6,0,0
70695595,70694958,40.154032656011935,116.25936428610459,98.42458,98.45451,0.0,0.3439037,0.5212456,nan,2,6,0,0
70907556,70906806,40.154032806348205,116.25936461844117,98.54433,98.57858,0.0,0.3442135,0.5213845,nan,2,6,0,0
71103627,71102928,40.154032939540656,116.25936495964748,98.63673,98.67608,0.0,0.34385097,0.52089536,nan,2,6,0,0
71307198,71306381,40.154033025064365,116.2593653147581,98.730515,98.77557,0.0,0.34388182,0.52072704,nan,2,6,0,0
71499746,71499113,40.15403305807276,116.25936564532664,98.820404,98.869316,0.0,0.34391394,0.5215426,nan,2,6,0,0
71703993,71703355,40.154033099524014,116.25936603581117,98.90648,98.96034,0.0,0.34423223,0.5216803,nan,2,6,0,0
71901241,71899158,40.1540331682215,116.25936645284428,99.005005,99.063614,0.0,0.3438673,0.5211806,nan,2,6,0,0
72100313,72098385,40.15403346258809,116.25936699943807,99.08069,99.1427,0.0,0.3435387,0.5216667,nan,2,6,0,0
72304665,72303975,40.15403438284191,116.25936767726824,99.14983,99.21348,0.0,0.3439079,0.5218147,nan,2,6,0,0
72503901,72503265,40.154036174788835,116.25936849148668,99.20738,99.276344,0.0,0.3439397,0.5216433,nan,2,6,0,0
72705000,72703027,40.1540391238203,116.25936941163937,99.26187,99.333725,0.0,0.34396964,0.52147025,nan,2,6,0,0
72905329,72903401,40.15404326404703,116.2593703837611,99.29912,99.373474,0.0,0.34400162,0.521301,nan,2,6,0,0
73097287,73095286,40.15404828772888,116.25937137281709,99.332825,99.41176,0.0,0.343697,0.5208172,nan,2,6,0,0
73304899,73302901,40.15405485280676,116.25937252397445,99.3669,99.44752,0.0,0.3440841,0.5209516,nan,2,6,0,0
73504576,73502659,40.154062189815,116.25937374199589,99.38898,99.47318,0.0,0.34413472,0.52175516,nan,2,6,0,0
73707707,73707063,40.15407041556903,116.2593750300674,99.39719,99.48356,0.0,0.34449333,0.5218913,nan,2,6,0,0
73907224,73906578,40.154079138990916,116.25937642691385,99.39011,99.47644,0.0,0.3441468,0.5213912,nan,2,6,0,0
74107849,74107178,40.1540879506617,116.25937793112341,99.376305,99.463875,0.0,0.3442251,0.52122337,nan,2,6,0,0
74304349,74303560,40.15409649285572,116.25937948900841,99.372375,99.46227,0.0,0.3442572,0.52106154,nan,2,6,0,0
74504105,74503396,40.15410504397365,116.25938114682386,99.37744,99.470406,0.0,0.34427246,0.52088773,nan,2,6,0,0
74699634,74698985,40.15411335520408,116.2593828115885,99.381065,99.47693,0.0,0.34426877,0.52169824,nan,2,6,0,0
74897314,74895384,40.15412169752466,116.2593844831242,99.38946,99.48619,0.0,0.34388962,0.52121055,nan,2,6,0,0
75105854,75103912,40.15413063446082,116.25938626412872,99.39801,99.49564,0.0,0.3441907,0.5213518,nan,2,6,0,0
75300157,75299510,40.15413915297042,116.25938796877804,99.40324,99.50005,0.0,0.34414658,0.5211844,nan,2,6,0,0
75505371,75503378,40.15414801926967,116.25938970576497,99.409836,99.507164,0.0,0.34374607,0.5207016,nan,2,8,0,0
75696216,75695509,40.15415645868581,116.25939139963428,99.42005,99.51863,0.0,0.34369302,0.52053875,nan,2,8,0,0
75897154,75895215,40.15416531784927,116.25939318879708,99.433655,99.53392,0.0,0.3439837,0.52166176,nan,2,8,0,0
76101237,76099314,40.15417445362516,116.25939499117078,99.438324,99.539536,0.0,0.34393725,0.5214876,nan,2,8,0,0
76305341,76303407,40.154183690519154,116.25939671882212,99.44191,99.54423,0.0,0.34390065,0.52131534,nan,2,8,0,0
76501375,76499421,40.154192605070236,116.25939832756694,99.44786,99.55117,0.0,0.34387466,0.5211506,nan,2,8,0,0
76708076,76707432,40.15420210950261,116.25940006642384,99.454605,99.55801,0.0,0.34417123,0.52129906,nan,2,8,0,0
76905232,76903242,40.15421104324808,116.2594017045498,99.46748,99.57138,0.0,0.34377494,0.52081114,nan,2,8,0,0
77100136,77099318,40.15422010662021,116.25940342500162,99.481384,99.586,0.0,0.3437505,0.5206464,nan,2,8,0,0
77303981,77303348,40.15422950375922,116.25940526322768,99.4973,99.60281,0.0,0.3440503,0.5217682,nan,2,8,0,0
77496436,77495585,40.1542383350657,116.25940694618137,99.51192,99.618256,0.0,0.3436739,0.5212816,nan,2,8,0,0
77699856,77699200,40.1542476787725,116.25940862152775,99.535736,99.64253,0.0,0.3436448,0.52110857,nan,2,8,0,0
77907606,77906972,40.15425719239885,116.2594103171741,99.5543,99.66115,0.0,0.3436673,0.5209498,nan,2,8,0,0
78100384,78099750,40.15426598137121,116.25941184064855,99.56027,99.66614,0.0,0.3436903,0.5207951,nan,2,8,0,0
78304467,78303646,40.15427521927711,116.25941326918824,99.570114,99.67466,0.0,0.34366274,0.520632,nan,2,8,0,0
78503986,78503274,40.15428423741625,116.25941459803771,99.58339,99.687744,0.0,0.3436639,0.5204779,nan,2,8,0,0
78695913,78695278,40.154292890861264,116.25941581820848,99.59551,99.700294,0.0,0.34335262,0.5209866,nan,2,8,0,0
78896169,78895515,40.15430192954992,116.25941710107915,99.609566,99.71558,0.0,0.34337336,0.5208372,nan,2,8,0,0
79104345,79103710,40.15431136149279,116.25941840878329,99.620605,99.72678,0.0,0.34372747,0.5210009,nan,2,8,0,0
79308198,79307455,40.15432058224545,116.25941973141767,99.624146,99.72888,0.0,0.34407964,0.52116376,nan,2,8,0,0
79504104,79503290,40.15432937126928,116.25942097453755,99.63031,99.73452,0.0,0.34370235,0.52069056,nan,2,8,0,0
79703495,79702860,40.15433842764281,116.25942229069776,99.63437,99.73747,0.0,0.3440288,0.5208498,nan,2,8,0,0
79896291,79895546,40.154347103284024,116.25942343282594,99.63104,99.73295,0.0,0.34364992,0.5213445,nan,2,8,0,0
80104355,80103694,40.15435643678467,116.25942463062975,99.6312,99.73189,0.0,0.3439522,0.52149445,nan,2,8,0,0
80296492,80295617,40.15436506710714,116.25942568991677,99.629944,99.73015,0.0,0.3435838,0.52101713,nan,2,10,0,0
80496139,80495392,40.15437407617222,116.25942677616932,99.63727,99.73458,0.0,0.3435562,0.5208553,nan,2,10,0,0
80704395,80703576,40.15438337890015,116.2594276443464,99.630264,99.72713,0.0,0.34353116,0.5206946,nan,2,10,0,0
80904338,80903567,40.15439235424239,116.25942802455099,99.63098,99.72809,0.0,0.3438217,0.5208456,nan,2,10,0,0
81104043,81103414,40.154401245911465,116.25942810066209,99.62686,99.722916,0.0,0.34377792,0.52165467,nan,2,10,0,0
81303427,81302775,40.15441003448985,116.259428142576,99.623566,99.71806,0.0,0.3434273,0.5211721,nan,2,10,0,0
81504095,81503444,40.15441891171587,116.25942834640318,99.618904,99.71191,0.0,0.34339315,0.5210089,nan,2,10,0,0
81696301,81695539,40.154427414007245,116.25942864641972,99.61467,99.70606,0.0,0.3433413,0.5208421,nan,2,10,0,0
